,C1 response mean,C2 response mean,C3 response mean,C4 response mean,C5 response mean,C6 response mean,C7 response mean,C8 response mean,E1 response mean,E2 response mean,E3 response mean,E4 response mean,H1 response mean,H2 response mean,H3 response mean,H4 response mean,H5 response mean
22,,,,,,,,,,,-0.27941176470588236,-0.08823529411764706,,,,0.5588235294117647,0.029411764705882353
23,,,,,,,,,,,-0.2647058823529412,,,,,0.014705882352941176,0.029411764705882353
24,,,,,,,,,,,-0.5588235294117647,,,,,-0.11764705882352941,-0.1323529411764706
25,,,,,,,,,,,0.058823529411764705,,,,,-0.8529411764705882,-0.19117647058823528
26,,,,,,,,,,,-0.1323529411764706,,,,,-0.4117647058823529,
27,,,,,,,,,,,-0.29411764705882354,,,,,0.014705882352941176,
28,,,,,,,,,,,0.058823529411764705,,,,,-0.014705882352941176,
29,,,,,,,,,,,-0.6323529411764706,,,,,0.0,
30,,,,,,,,,,,-0.014705882352941176,,,,,-0.20588235294117646,
31,,,,,,,,,,,0.9411764705882353,,,,,-0.6176470588235294,
32,,,,,,,,,,,-0.20588235294117646,,,,,-0.7941176470588235,
33,,,,,,,,,,,-0.029411764705882353,,,,,1.0,
34,,,,,,,,,,,-0.058823529411764705,,,,,-0.3088235294117647,
35,,,,,,,,,,,-0.1323529411764706,,,,,-0.17647058823529413,
36,,,,,,,,,,,-0.29411764705882354,,,,,-0.5588235294117647,
37,,,,,,,,,,,-0.25,,,,,-0.08823529411764706,
38,,,,,,,,,,,-0.058823529411764705,,,,,0.36764705882352944,
39,,,,,,,,,,,0.36764705882352944,,,,,-0.20588235294117646,
40,,,,,,,,,,,-0.20588235294117646,,,,,-0.25,
41,,,,,,,,,,,0.5588235294117647,,,,,-0.2647058823529412,
42,,,,,,,,,,,0.6617647058823529,,,,,-0.29411764705882354,
43,,,,,,,,,,,0.014705882352941176,,,,,0.04411764705882353,
44,,,,,,,,,,,-0.29411764705882354,,,,,-0.20588235294117646,
45,,,,,,,,,,,0.0,,,,,-0.29411764705882354,
46,,,,,,,,,,,0.9117647058823529,,,,,0.9117647058823529,
47,,,,,,,,,,,-0.20588235294117646,,,,,0.10294117647058823,
48,,,,,,,,,,,0.029411764705882353,,,,,-0.04411764705882353,
49,,,,,,,,,,,0.9705882352941176,,,,,0.014705882352941176,
50,,,,,,,,,,,0.014705882352941176,,,,,0.029411764705882353,
51,,,,,,,,,,,-0.11764705882352941,,,,,0.5588235294117647,
52,,,,,,,,,,,-0.014705882352941176,,,,,-0.38235294117647056,
53,,,,,,,,,,,0.04411764705882353,,,,,0.3235294117647059,
54,,,,,,,,,,,-0.4117647058823529,,,,,0.45588235294117646,
55,,,,,,,,,,,0.14705882352941177,,,,,-0.04411764705882353,
56,,,,,,,,,,,-0.058823529411764705,,,,,0.0,
57,,,,,,,,,,,0.014705882352941176,,,,,-0.1323529411764706,
58,,,,,,,,,,,-0.1323529411764706,,,,,0.17647058823529413,
59,,,,,,,,,,,0.07352941176470588,,,,,0.029411764705882353,
60,,,,,,,,,,,-0.20588235294117646,,,,,0.014705882352941176,
61,,,,,,,,,,,-0.39705882352941174,,,,,0.14705882352941177,
62,,,,,,,,,,,0.10294117647058823,,,,,0.6617647058823529,
63,,,,,,,,,,,0.45588235294117646,,,,,-0.04411764705882353,
64,,,,,,,,,,,0.014705882352941176,,,,,0.029411764705882353,
65,,,,,,,,,,,0.17647058823529413,,,,,-0.04411764705882353,
66,,,,,,,,,,,-0.014705882352941176,,,,,0.014705882352941176,
67,,,,,,,,,,,-0.17647058823529413,,,,,0.058823529411764705,
68,,,,,,,,,,,0.014705882352941176,,,,,-0.08823529411764706,
69,,,,,,,,,,,1.0,,,,,0.029411764705882353,
70,,,,,,,,,,,-0.029411764705882353,,,,,-0.1323529411764706,
71,,,,,,,,,,,-0.2647058823529412,,,,,,
72,,,,,,,,,,,-0.38235294117647056,,,,,,
73,,,,,,,,,,,0.04411764705882353,,,,,,
74,,,,,,,,,,,-0.04411764705882353,,,,,,
75,,,,,,,,,,,0.0,,,,,,
76,,,,,,,,,,,0.014705882352941176,,,,,,
77,,,,,,,,,,,-0.3088235294117647,,,,,,
78,,,,,,,,,,,-0.04411764705882353,,,,,,
79,,,,,,,,,,,-0.19117647058823528,,,,,,
80,,,,,,,,,,,0.0,,,,,,
81,,,,,,,,,,,-0.20588235294117646,,,,,,
82,,,,,,,,,,,0.029411764705882353,,,,,,
83,,,,,,,,,,,0.058823529411764705,,,,,,
84,,,,,,,,,,,-0.04411764705882353,,,,,,
85,,,,,,,,,,,-0.04411764705882353,,,,,,
86,,,,,,,,,,,0.3235294117647059,,,,,,
87,,,,,,,,,,,-0.058823529411764705,,,,,,
88,,,,,,,,,,,0.029411764705882353,,,,,,
89,,,,,,,,,,,-0.08823529411764706,,,,,,
90,,,,,,,,,,,-0.1323529411764706,,,,,,
